source,target
Vera - Energy Flow1,Aaron - story medium
Vera - Energy Flow1,Aaron - autonomous storytellers
Vera - Energy Flow1,Aaron - exquisite forest
Vera - Energy Flow1,Aaron - exquisite forest 3
Vera - Energy Flow1,Greg - visual effects
Vera - Energy Flow1,Karolina - Journey
Vera - Energy Flow1,Kyle_CH - storytelling
Vera - Energy Flow1,Marcus - simulation to stories
Vera - Energy Flow1,Marcus - energy flow
Vera - Energy Flow1,Marcus - energy flow_riot
Vera - Energy Flow1,Marcus - audience
Vera - Energy Flow1,Marcus - code for storytelling
Vera - Energy Flow1,Sophy - nonlinearity
Vera - Energy Flow1,Zach - drawn2
Vera - Energy Flow2,Aaron - mini-brains 2
Vera - Energy Flow2,Aaron - story medium
Vera - Energy Flow2,Aaron - autonomous storytellers
Vera - Energy Flow2,Aaron - exquisite forest
Vera - Energy Flow2,Aaron - exquisite forest 3
Vera - Energy Flow2,Binx - digestibility
Vera - Energy Flow2,Greg - visual effects
Vera - Energy Flow2,Julia - make us more compassionate
Vera - Energy Flow2,Julia - toward greater generosity
Vera - Energy Flow2,Karolina - Journey
Vera - Energy Flow2,Karolina - Ocean as metaphor
Vera - Energy Flow2,Kyle_CH - storytelling
Vera - Energy Flow2,Marcus - simulation to stories
Vera - Energy Flow2,Marcus - energy flow
Vera - Energy Flow2,Marcus - energy flow_riot
Vera - Energy Flow2,Marcus - audience
Vera - Energy Flow2,Marcus - code for storytelling
Vera - Energy Flow2,Paola - mutant ants
Vera - Energy Flow2,Sophy - nonlinearity
Vera - Energy Flow2,Zach - drawn2
Vera - Energy Flow2,Golan - Anxious about the future
Vera - Energy Flow2,Golan - staring down the barrel
Vera - Energy Flow2,Marius - We've embraced Dystopia
Vera - having a protagonist,Aaron - mini-brains 2
Vera - having a protagonist,Aaron - story medium
Vera - having a protagonist,Aaron - autonomous storytellers
Vera - having a protagonist,Aaron - exquisite forest
Vera - having a protagonist,Aaron - exquisite forest 3
Vera - having a protagonist,Greg - visual effects
Vera - having a protagonist,Karolina - Journey
Vera - having a protagonist,Kyle_CH - storytelling
Vera - having a protagonist,Marcus - simulation to stories
Vera - having a protagonist,Marcus - energy flow
Vera - having a protagonist,Marcus - energy flow_riot
Vera - having a protagonist,Marcus - audience
Vera - having a protagonist,Marcus - code for storytelling
Vera - having a protagonist,Sophy - nonlinearity
Vera - having a protagonist,Zach - drawn2
Vera - Accessibility through strories,Aaron - mini-brains 2
Vera - Accessibility through strories,Aaron - story medium
Vera - Accessibility through strories,Aaron - autonomous storytellers
Vera - Accessibility through strories,Aaron - exquisite forest
Vera - Accessibility through strories,Aaron - exquisite forest 3
Vera - Accessibility through strories,Greg - visual effects
Vera - Accessibility through strories,Kyle_CH - storytelling
Vera - Accessibility through strories,Marcus - simulation to stories
Vera - Accessibility through strories,Marcus - energy flow
Vera - Accessibility through strories,Marcus - energy flow_riot
Vera - Accessibility through strories,Marcus - audience
Vera - Accessibility through strories,Marcus - code for storytelling
Vera - Accessibility through strories,Sophy - nonlinearity
Vera - Accessibility through strories,Zach - drawn2
Vera - Accessibility through strories,Karolina - Journey
Vera - Accessibility through strories,Karolina - motion story,
Vera - What I like about this field,Golan - finding a community
Vera - What I like about this field,Jer - Desire to get together
Vera - What I like about this field,Julia - community
Vera - What I like about this field,Lindsay - memes 2
Vera - What I like about this field,Marcus - community styles
Vera - What I like about this field,Marcus - new tricks
Zach - Open Frameworks 2,Theo - open frameworks
Zach - at a festival,Binx - skillshare
Zach - at a festival,Binx - learning
Zach - at a festival,Binx - learning with others
Zach - at a festival,Casey - Infrastructures should be open
Zach - at a festival,Casey - group teaching
Zach - at a festival,Diederick - open frameworks
Zach - at a festival,Diederick - world will become better
Zach - at a festival,Golan - Kyle
Zach - at a festival,Golan - limits to sharing
Zach - at a festival,Greg - community
Zach - at a festival,Jer - Thanks
Zach - at a festival,Julia - community
Zach - at a festival,Julia - toward greater generosity
Zach - at a festival,Kyle_CH - new generation
Zach - at a festival,Lindsay - memes 2
Zach - at a festival,Maeda - Processing community
Zach - at a festival,Paola - sharing
Zach - at a festival,Shiffman - sharing
Zach - at a festival,Theo - open frameworks
Zach - at a festival,Karsten - becoming insular
Zach - Open CV,Kyle_CH - face OSC
Zach - debugging,Shiffman - offers me a way to think
Zach - printshop,Binx - skillshare
Zach - printshop,Binx - learning
Zach - printshop,Binx - learning with others
Zach - printshop,Casey - Infrastructures should be open
Zach - printshop,Casey - group teaching
Zach - printshop,Chris - ethic of sharing
Zach - printshop,Diederick - open frameworks
Zach - printshop,Golan - Kyle
Zach - printshop,Golan - closed source mistake
Zach - printshop,Golan - limits to sharing
Zach - printshop,Greg - community
Zach - printshop,Jer - Making a tool
Zach - printshop,Jer - Desire to get together
Zach - printshop,Jer - Thanks
Zach - printshop,Jer - Post-capitalism
Zach - printshop,Jer - post-capitalism2
Zach - printshop,JTNimoy - open source mensch
Zach - printshop,JTNimoy - enough cooks
Zach - printshop,Julia - open source and ego
Zach - printshop,Julia - can't be solitary
Zach - printshop,Julia - toward greater generosity
Zach - printshop,Julia - open source
Zach - printshop,Julia - need for collaboration
Zach - printshop,Karsten - becoming insular
Zach - printshop,Kyle_CH - new generation
Zach - printshop,Lindsay - memes 2
Zach - printshop,Maeda - Processing community
Zach - printshop,Marcus - economics question
Zach - printshop,Paola - generosity
Zach - printshop,Paola - sharing
Zach - printshop,Philip - if I had Processing in school
Zach - printshop,Shiffman - sharing
Zach - printshop,Shiffman - Open Source Contract
Zach - printshop,Shiffman - problem solving
Zach - action script,Binx - tech fracturing
Zach - action script,Binx - Background
Zach - action script,Casey - Programming at 26
Zach - action script,Diederick - all programmers have that
Zach - action script,Diederick - hackathon
Zach - action script,Elliot - Wiremap
Zach - action script,JTNimoy - I addicted myself
Zach - action script,JTNimoy - Pickle
Zach - action script,Karsten - east german hardware 2
Zach - action script,Philip - learn through programming
Zach - action script,Philip - understanding through physics
Zach - action script,Shiffman - Maybe I'd like that
Zach - action script,Shiffman - mysterious box
Zach - action script,Theo - learning
Zach - working with golan 2,Golan - 
Zach - Drawn1,Aaron - sheep market
Zach - Drawn1,Aaron - exquisite forest 3
Zach - Drawn1,Chris - Eyewriter
Zach - Drawn1,Elliot - Wiremap
Zach - Drawn1,Elliot_UK - wiremape_description
Zach - Drawn1,Elliot_UK - lightscape
Zach - Drawn1,Golan - yellow tail
Zach - Drawn1,Golan - playable image
Zach - Drawn1,Golan - twitching in a room
Zach - Drawn1,Golan - project example
Zach - Drawn1,Karolina - uncanny/sniff
Zach - Drawn1,Kyle_CH - face OSC
Zach - Drawn1,Kyle_CH - RMB city
Zach - Drawn1,Kyle_CH - Casey Reas Music Visualizations
Zach - Drawn1,Kyle_MC - Keytweeter
Zach - Drawn1,Kyle_MC - Eyewriter
Zach - Drawn1,Marcus - energy flow
Zach - Drawn1,Shantell - Markmaking software
Zach - Drawn1,Theo - funky forest
Zach - Drawn1,Vera - Digital life forms
Zach - Drawn1,Vera - Energy Flow1
Zach - Drawn1,Vera - Energy Flow2
Zach - Drawn1,Vera - having a protagonist
Zach - Drawn1,Vera - Accessibility through strories
Zach - Drawn1,Shantell - Live performance,
Zach - Drawn1,Shantell - live drawing
Zach - Time slows down,Aaron - code, story, communication
Zach - Time slows down,Golan - listening post
Zach - Time slows down,Joel - in the now
Zach - Time slows down,Shantell - drawing with computers
Zach - Time slows down,Shantell - Live performance,
Zach - Time slows down,Shantell - live drawing
Zach - Time slows down,Shantell - every line is a mistake
Zach - Time slows down,Golan - jolted into the NOW
Zach - Time slows down,Marcus - call to action
Zach - minecraft livecode,Philip - get an idea
Zach - minecraft livecode,Shantell - Coding: what does it feel like?
Zach - minecraft livecode,Shantell - Coding gesturally
Zach - minecraft livecode,Marcus - lego bricks
Zach - minecraft livecode,Marcus - Sims
Zach - minecraft livecode,Paola - Portal
Zach - hide the tech,Diederick - painting like coding
Zach - hide the tech,Diederick - programming with feeling
Zach - hide the tech,Golan - my mother the abstract painter
Zach - hide the tech,Golan - piano and pencil,
Zach - hide the tech,Golan - twitching in a room
Zach - hide the tech,Maeda - recording appalachian music
Zach - father the storyteller,Shantell - Goals
Zach - decompiling,Casey - Infrastructures should be open
Zach - decompiling,Chris - ethic of sharing
Zach - decompiling,Golan - Kyle
Zach - decompiling,Golan - closed source mistake
Zach - decompiling,Golan - limits to sharing
Zach - decompiling,Jer - Making a tool
Zach - decompiling,Jer - Post-capitalism
Zach - decompiling,Jer - post-capitalism2
Zach - decompiling,JTNimoy - enough cooks
Zach - decompiling,Julia - open source and ego
Zach - decompiling,Julia - can't be solitary
Zach - decompiling,Julia - open source
Zach - decompiling,Julia - need for collaboration
Zach - decompiling,Karsten - processing
Zach - decompiling,Karsten - toxiclibs
Zach - decompiling,Karsten - becoming insular
Zach - decompiling,Maeda - Processing toolkit
Zach - decompiling,Maeda - Processing community
Zach - decompiling,Marcus - economics question
Zach - decompiling,Paola - generosity
Zach - decompiling,Shiffman - sharing
Zach - decompiling,Shiffman - Open Source Contract
Zach - decompiling,Theo - open frameworks
Zach - less demo,Binx - art for money
Zach - less demo,Maeda - subversion
Zach - less demo,Regine - more concerned with socially engaged work
Zach - less demo,Golan - this to that
Zach - less demo,Golan - emotion
Zach - Open Frameworks 1,Theo - open frameworks
Zach - Open Frameworks 3,Casey - Birth of processing
Zach - Open Frameworks 3,Maeda - Design by Numbers
Zach - Open Frameworks 3,Theo - open frameworks
Zach - Open Frameworks 3,Maeda - not a big deal
Zach - emailing the communnity,Binx - skillshare
Zach - emailing the communnity,Binx - learning
Zach - emailing the communnity,Binx - learning with others
Zach - emailing the communnity,Casey - Infrastructures should be open
Zach - emailing the communnity,Casey - group teaching
Zach - emailing the communnity,Diederick - open frameworks
Zach - emailing the communnity,Diederick - world will become better
Zach - emailing the communnity,Golan - Kyle
Zach - emailing the communnity,Golan - limits to sharing
Zach - emailing the communnity,Greg - community
Zach - emailing the communnity,Jer - Thanks
Zach - emailing the communnity,Julia - community
Zach - emailing the communnity,Julia - toward greater generosity
Zach - emailing the communnity,Karsten - becoming insular
Zach - emailing the communnity,Kyle_CH - new generation
Zach - emailing the communnity,Lindsay - memes 2
Zach - emailing the communnity,Maeda - Processing community
Zach - emailing the communnity,Paola - sharing
Zach - emailing the communnity,Shiffman - sharing
Zach - emailing the communnity,Theo - open frameworks
Zach - Open Frameworks 4,Theo - development feedback,
Zach - action script shorter,Binx - tech fracturing
Zach - action script shorter,Casey - Programming at 26
Zach - action script shorter,Diederick - all programmers have that
Zach - action script shorter,Diederick - hackathon
Zach - action script shorter,Philip - learn through programming
Zach - action script shorter,Philip - understanding through physics
Zach - action script shorter,Shiffman - Maybe I'd like that
Zach - action script shorter,Shiffman - mysterious box
Zach - drawn2,Aaron - exquisite forest 3
Zach - drawn2,Golan - yellow tail
Zach - drawn2,Golan - playable image
Zach - drawn2,Golan - twitching in a room
Zach - drawn2,Golan - project example
Zach - drawn2,Golan - listening post
Zach - drawn2,Kyle_MC - Eyewriter
Zach - drawn2,Marcus - energy flow
Zach - drawn2,Shantell - Markmaking software
Zach - drawn2,Shantell - Live performance,
Zach - drawn2,Shantell - live drawing
Zach - drawn2,Vera - Energy Flow1
Zach - drawn2,Vera - Energy Flow2
Zach - drawn2,Vera - having a protagonist
Zach - drawn2,Vera - Accessibility through strories
Zach - drawn2,Shantell - magic and tech
